mode,load,0_densenet121-4,1_squeezenet1_0-32,2_vgg13-32
mps-uncap,0.8,46.36383056640625,38.42282295227051,59.75461006164551
mps-uncap,0.9,72.27587699890137,219.6197509765625,220.83818912506104
mps-uncap,1.0,105.95536231994629,2294.144630432129,3610.617995262146
mps-uncap,0.5,20.912528038024902,12.233614921569824,20.515918731689453
mps-uncap,0.6,25.492191314697266,16.94345474243164,25.581836700439453
mps-uncap,0.7,34.3012809753418,23.49853515625,36.55648231506348
mps-uncap,0.1,27.89485454559326,8.738517761230469,18.750905990600586
mps-uncap,0.2,26.863455772399902,8.371591567993164,18.18060874938965
mps-uncap,0.3,21.857380867004395,7.900357246398926,18.556594848632812
mps-uncap,0.4,21.285057067871094,9.2390775680542,19.759654998779297
