mode,load,0_densenet121-4,1_squeezenet1_0-32,2_vgg13-32
mps-uncap,0.8,75.24672508239745,25.347251892089837,24.944770336151116
mps-uncap,0.9,75.86927413940427,24.410672187805176,24.118242263793945
mps-uncap,1.0,82.2394132614136,25.01966953277591,24.29348945617675
mps-uncap,0.5,57.069549560546875,25.77011585235596,24.51588153839111
mps-uncap,0.6,71.52471542358403,25.598459243774418,25.01559257507324
mps-uncap,0.7,67.04849243164062,26.016893386840835,25.810050964355472
mps-uncap,0.1,35.35032272338867,25.25750160217285,27.931690216064453
mps-uncap,0.2,43.8663411140442,24.66820001602173,24.86366271972657
mps-uncap,0.3,40.14467477798462,25.00718593597412,24.372434616088867
mps-uncap,0.4,42.64266490936284,25.227448940277093,24.48588371276856
