mode,load,0_densenet121-4,1_squeezenet1_0-32,2_vgg13-32
mps-uncap,0.8,64.4041538238526,100.7427215576172,124.90379810333252
mps-uncap,0.9,116.18003845214848,780.0846099853519,491.31705760955816
mps-uncap,1.0,208.50300788879395,4695.273637771606,6163.56987953186
mps-uncap,0.5,5.557823181152345,14.556765556335463,22.788476943969737
mps-uncap,0.6,21.592259407043457,21.86603546142579,41.33009910583496
mps-uncap,0.7,30.55057525634765,52.331399917602546,85.73102951049805
mps-uncap,0.1,0.0514984130859375,0.04963874816894531,1.2595653533935547
mps-uncap,0.2,0.05061626434326172,0.06418228149414079,9.356975555419922
mps-uncap,0.3,0.05321502685546875,3.0665874481201185,14.913558959960938
mps-uncap,0.4,0.23245811462402344,6.63971900939942,18.38746070861818
