mode,load,0_densenet121-4,1_squeezenet1_0-32,2_vgg13-32
mps-uncap,0.8,61.93132400512697,23.520565032958984,23.298978805541992
mps-uncap,0.9,66.91274642944336,23.50897789001465,23.37040901184082
mps-uncap,1.0,68.68767738342285,23.623108863830566,23.43156337738037
mps-uncap,0.5,36.994600296020515,22.159099578857422,21.959376335144043
mps-uncap,0.6,45.6697940826416,22.563457489013675,22.294998168945312
mps-uncap,0.7,54.06141281127929,23.221158981323242,23.0710506439209
mps-uncap,0.1,29.457807540893555,11.8349552154541,24.3380069732666
mps-uncap,0.2,31.104016304016117,17.79043674468995,20.222043991088867
mps-uncap,0.3,30.734705924987793,20.357131958007816,21.09694480895996
mps-uncap,0.4,31.84819221496582,21.240735054016113,21.31884098052979
