mode,load,0_densenet121-4,1_squeezenet1_0-32,2_vgg13-32
mps-uncap,0.8,39.891958236694336,21.78335189819336,21.829605102539062
mps-uncap,0.9,52.752017974853516,22.321701049804688,22.31895923614502
mps-uncap,1.0,56.860923767089844,22.424817085266113,22.362470626831055
mps-uncap,0.5,18.346309661865234,8.415937423706055,18.06962490081787
mps-uncap,0.6,23.250341415405273,11.980056762695312,18.955707550048828
mps-uncap,0.7,29.572486877441406,19.536733627319336,20.994186401367188
mps-uncap,0.1,27.804970741271973,8.620500564575195,18.503904342651367
mps-uncap,0.2,25.72500705718994,7.607817649841309,16.97373390197754
mps-uncap,0.3,21.641016006469727,6.814122200012207,16.877412796020508
mps-uncap,0.4,21.003246307373047,7.984757423400879,17.75050163269043
