mode,load,0_densenet121-4,1_squeezenet1_0-32,2_vgg13-32
mps-uncap,0.8,269.9153423309326,306.40101432800293,282.61399269104004
mps-uncap,0.9,383.06617736816406,1036.3423824310303,719.6216583251953
mps-uncap,1.0,643.2549953460693,5837.252855300903,7159.077882766724
mps-uncap,0.5,44.20137405395508,96.04144096374512,92.83185005187988
mps-uncap,0.6,87.57901191711426,89.40887451171875,155.2417278289795
mps-uncap,0.7,136.75856590270996,260.29419898986816,211.00854873657227
mps-uncap,0.1,25.482654571533203,27.53281593322754,37.874698638916016
mps-uncap,0.2,27.38332748413086,51.883697509765625,33.586740493774414
mps-uncap,0.3,19.246816635131836,57.23977088928223,41.977643966674805
mps-uncap,0.4,33.704280853271484,55.033206939697266,75.19412040710449
