mode,load,0_densenet121-4,1_squeezenet1_0-32,2_vgg13-32
mps-uncap,0.8,0.023365020751953125,18.474102020263672,38.48612308502197
mps-uncap,0.9,16.016006469726562,197.9539394378662,198.7398862838745
mps-uncap,1.0,45.39060592651367,2269.659996032715,3587.5481367111206
mps-uncap,0.5,0.025510787963867188,0.0247955322265625,0.028133392333984375
mps-uncap,0.6,0.025033950805664062,0.024557113647460938,6.319522857666016
mps-uncap,0.7,0.023603439331054688,5.774021148681641,16.03984832763672
mps-uncap,0.1,0.044226646423339844,0.04220008850097656,0.04220008850097656
mps-uncap,0.2,0.04184246063232422,0.039577484130859375,0.03147125244140625
mps-uncap,0.3,0.04088878631591797,0.029802322387695312,0.029325485229492188
mps-uncap,0.4,0.03147125244140625,0.0247955322265625,0.028371810913085938
