mode,load,0_efficientnet_b6-2,1_mobilenet_v2-4,2_vgg13-8
mps-uncap,0.8,104.50961112976076,33.528923988342285,61.22807025909423
mps-uncap,0.9,164.3773317337036,103.52260589599608,79.98428344726562
mps-uncap,1.0,631.7122912406921,546.4462280273438,194.18763637542725
mps-uncap,0.5,33.59312295913683,15.086956024169899,12.75489091873176
mps-uncap,0.6,30.131161212921143,16.956939697265625,16.020765304565426
mps-uncap,0.7,45.49527168273927,18.197691440582293,26.383671760559093
mps-uncap,0.1,15.526108741760245,5.371139049530027,4.170713424682622
mps-uncap,0.2,19.20533180236816,6.6434764862060565,5.624275207519495
mps-uncap,0.3,22.83963441848756,10.657000541686987,8.284568786621097
mps-uncap,0.4,27.411346435546893,13.971223831176761,10.814666748046852
