mode,load,0_efficientnet_b6-2,1_mobilenet_v2-4,2_vgg13-8
mps-uncap,0.8,10.073661804199219,2.157449722290039,4.422187805175781
mps-uncap,0.9,10.135173797607422,2.232789993286133,4.4345855712890625
mps-uncap,1.0,10.26296615600586,2.2270679473876953,4.457950592041016
mps-uncap,0.5,9.929180145263672,2.202272415161133,4.415273666381836
mps-uncap,0.6,9.89532470703125,2.238035202026367,4.415750503540039
mps-uncap,0.7,10.183095932006836,2.243518829345703,4.418134689331055
mps-uncap,0.1,10.089874267578125,2.2459030151367188,4.433393478393555
mps-uncap,0.2,10.110139846801758,2.28118896484375,4.432916641235352
mps-uncap,0.3,9.95779037475586,2.2826194763183594,4.426240921020508
mps-uncap,0.4,9.998321533203125,2.2535324096679688,4.435539245605469
