mode,load,0_efficientnet_b6-2,1_mobilenet_v2-4,2_vgg13-8
mps-uncap,0.8,0.064849853515625,1.6744136810302734,4.434466361999512
mps-uncap,0.9,14.302849769592285,6.287574768066406,8.620142936706543
mps-uncap,1.0,86.6008996963501,157.3042869567871,53.06386947631836
mps-uncap,0.5,0.057220458984375,0.04696846008300781,0.04673004150390625
mps-uncap,0.6,0.05447864532470703,0.04458427429199219,0.5154609680175781
mps-uncap,0.7,0.05435943603515625,0.44465065002441406,2.078533172607422
mps-uncap,0.1,0.058531761169433594,0.04863739013671875,0.049591064453125
mps-uncap,0.2,0.05817413330078125,0.047206878662109375,0.04553794860839844
mps-uncap,0.3,0.057220458984375,0.0457763671875,0.04601478576660156
mps-uncap,0.4,0.05698204040527344,0.046253204345703125,0.04506111145019531
