mode,load,0_efficientnet_b6-2,1_mobilenet_v2-4,2_vgg13-8
mps-uncap,0.8,35.55760860443115,7.013916969299316,5.450584888458252
mps-uncap,0.9,37.480711936950684,8.162870407104492,5.4386067390441895
mps-uncap,1.0,34.450139999389656,8.176660537719725,5.574774742126465
mps-uncap,0.5,31.380712985992382,7.4188709259033185,5.195584297180176
mps-uncap,0.6,30.44259548187256,7.185795307159426,5.269222259521484
mps-uncap,0.7,32.299861907958984,7.542777061462403,5.378289222717285
mps-uncap,0.1,25.452823638916016,6.968190670013427,4.945392608642578
mps-uncap,0.2,26.153826713562005,7.0525550842285165,5.022859573364256
mps-uncap,0.3,27.683401107788093,7.119855880737304,5.121016502380372
mps-uncap,0.4,28.660078048706055,7.2745585441589355,5.210354328155517
