mode,load,0_efficientnet_b6-2,1_mobilenet_v2-4,2_vgg13-8
mps-uncap,0.8,67.46997833251956,17.609834671020508,26.297807693481445
mps-uncap,0.9,114.72439765930176,40.2695655822754,42.437911033630385
mps-uncap,1.0,519.4070816040039,385.71858406066895,136.72986030578622
mps-uncap,0.5,31.163763999938965,11.654853820800781,10.167622566223145
mps-uncap,0.6,32.11677074432373,12.163305282592775,12.49699592590332
mps-uncap,0.7,41.353368759155316,13.656687736511227,16.481828689575195
mps-uncap,0.1,24.543094635009766,6.4998626708984375,4.928112030029297
mps-uncap,0.2,25.313138961791992,7.677507400512696,6.730508804321293
mps-uncap,0.3,27.089595794677734,10.060310363769533,8.04901123046875
mps-uncap,0.4,28.48048210144043,11.153578758239746,9.14158821105957
