mode,load,0_densenet169-32,1_resnet152-8,2_vgg16-8
mps-uncap,0.8,265.61832427978516,183.03728103637695,112.96415328979492
mps-uncap,0.9,376.01161003112793,306.95295333862305,173.48718643188477
mps-uncap,1.0,838.5248184204102,801.4631271362305,253.02720069885254
mps-uncap,0.5,59.80205535888672,42.49882698059082,33.843278884887695
mps-uncap,0.6,124.13859367370605,78.68432998657227,34.44552421569824
mps-uncap,0.7,134.58824157714844,98.75011444091797,46.903371810913086
mps-uncap,0.1,24.04332160949707,14.631986618041992,9.179353713989258
mps-uncap,0.2,32.82976150512695,17.101526260375977,8.362531661987305
mps-uncap,0.3,38.23685646057129,20.795345306396484,18.507957458496094
mps-uncap,0.4,57.54375457763672,25.75206756591797,19.50359344482422
