mode,load,0_densenet169-32,1_resnet152-8,2_vgg16-8
mps-uncap,0.8,125.81274509429934,83.52112770080566,28.52158546447754
mps-uncap,0.9,181.42855167388916,144.2521333694458,47.93777465820314
mps-uncap,1.0,576.2647390365602,444.5880413055422,165.62175750732425
mps-uncap,0.5,52.954673767089844,34.87792015075683,12.14587688446045
mps-uncap,0.6,71.91033363342284,43.89233589172365,15.314340591430664
mps-uncap,0.7,99.91645812988281,52.58288383483886,19.16074752807618
mps-uncap,0.1,29.215002059936523,19.84703540802002,6.311655044555664
mps-uncap,0.2,32.11951255798342,22.074270248413086,7.727622985839851
mps-uncap,0.3,37.22357749938965,25.448489189147953,9.075927734375
mps-uncap,0.4,42.943525314331055,28.737354278564457,10.139489173889164
