mode,load,0_squeezenet1_0-16,1_efficientnet_b6-2,2_vgg13-16
mps-uncap,1.0,7.439374923706055,26.325464248657227,10.204553604125977
mig,1.0,6.202459335327148,17.170190811157227,29.419660568237305
