mode,load,0_squeezenet1_0-16,1_efficientnet_b6-2,2_vgg13-16
mps-uncap,1.0,14.863312244415289,68.45985412597656,13.30113172531128
mig,1.0,7.502365112304687,18.38464260101318,31.85111045837402
