mode,load,0_squeezenet1_0-16,1_efficientnet_b6-2,2_vgg13-16
mps-uncap,1.0,13.247013092041016,65.68775177001953,12.255430221557617
mig,1.0,6.7729949951171875,17.618846893310547,30.405235290527347
