mode,load,0_squeezenet1_0-16,1_efficientnet_b6-2,2_vgg13-16
mps-uncap,1.0,14.863228797912603,68.45985412597656,13.300893306732178
mig,1.0,7.502126693725585,18.38440418243408,31.85111045837402
