mode,load,0_squeezenet1_0-16,1_efficientnet_b6-2,2_vgg13-16
mps-uncap,1.0,12.001276016235352,60.72425842285156,11.774420738220215
mig,1.0,6.401777267456055,17.308473587036133,29.778480529785156
