mode,load,0_squeezenet1_0-16,1_efficientnet_b6-2,2_vgg13-16
mps-uncap,1.0,13.246893882751465,65.68765640258789,12.255024909973145
mig,1.0,6.7729949951171875,17.618656158447266,30.405187606811523
