mode,load,0_efficientnet_b6-4,1_resnet50-8,2_squeezenet1_0-16
mps-uncap,0.8,32.47065544128418,10.882482528686525,7.970938682556152
mps-uncap,0.9,32.98773765563965,10.96743583679199,7.703008651733399
mps-uncap,1.0,32.61770009994507,12.175922393798826,6.37983798980713
mps-uncap,0.5,29.732046127319343,10.455830097198485,7.845182418823242
mps-uncap,0.6,25.90703010559082,11.713495254516603,7.868647575378416
mps-uncap,0.7,31.442761421203613,10.498976707458496,7.98140525817871
mps-uncap,0.1,35.60357809066773,11.96007490158081,7.404565811157225
mps-uncap,0.2,32.95727729797363,11.859273910522461,7.4420666694641096
mps-uncap,0.3,31.46347999572754,11.277871131896974,7.561118602752686
mps-uncap,0.4,31.258418560028076,11.805431842803955,7.3719024658203125
