mode,load,0_efficientnet_b6-4,1_resnet50-8,2_squeezenet1_0-16
mps-uncap,0.8,17.084121704101562,4.686832427978516,3.2563209533691406
mps-uncap,0.9,20.647287368774414,4.819631576538086,3.3347606658935547
mps-uncap,1.0,18.845081329345703,4.926204681396484,4.361629486083984
mps-uncap,0.5,17.00448989868164,4.6596527099609375,3.2510757446289062
mps-uncap,0.6,17.63772964477539,4.648923873901367,3.265857696533203
mps-uncap,0.7,17.740249633789062,4.651308059692383,3.2548904418945312
mps-uncap,0.1,17.625093460083008,5.460977554321289,4.304170608520508
mps-uncap,0.2,17.627954483032227,5.58781623840332,3.2958984375
mps-uncap,0.3,17.305850982666016,4.734039306640625,3.2684803009033203
mps-uncap,0.4,17.20404624938965,4.662990570068359,3.2634735107421875
