mode,load,0_efficientnet_b6-4,1_resnet50-8,2_squeezenet1_0-16
mps-uncap,0.8,0.01239776611328125,0.009775161743164062,0.009298324584960938
mps-uncap,0.9,0.012874603271484375,0.0095367431640625,0.009775161743164062
mps-uncap,1.0,0.013113021850585938,0.01239776611328125,0.011682510375976562
mps-uncap,0.5,0.012159347534179688,0.011444091796875,0.009059906005859375
mps-uncap,0.6,0.012874603271484375,0.010013580322265625,0.0095367431640625
mps-uncap,0.7,0.01239776611328125,0.008821487426757812,0.009298324584960938
mps-uncap,0.1,0.0133514404296875,0.015020370483398438,0.01430511474609375
mps-uncap,0.2,0.013113021850585938,0.0133514404296875,0.011920928955078125
mps-uncap,0.3,0.01239776611328125,0.010013580322265625,0.011920928955078125
mps-uncap,0.4,0.010251998901367188,0.009298324584960938,0.010967254638671875
