mode,load,0_efficientnet_b6-4,1_resnet50-8,2_squeezenet1_0-16
mps-uncap,0.8,16.91460609436035,4.668712615966797,3.2405853271484375
mps-uncap,0.9,17.153501510620117,4.724264144897461,3.2901763916015625
mps-uncap,1.0,18.56088638305664,4.731416702270508,3.2694339752197266
mps-uncap,0.5,16.906023025512695,4.607200622558594,3.2351016998291016
mps-uncap,0.6,17.422199249267578,4.626274108886719,3.2494068145751953
mps-uncap,0.7,17.58742332458496,4.638910293579102,3.2362937927246094
mps-uncap,0.1,17.43602752685547,5.439043045043945,4.288911819458008
mps-uncap,0.2,17.328739166259766,4.788398742675781,3.276348114013672
mps-uncap,0.3,17.06552505493164,4.639387130737305,3.2503604888916016
mps-uncap,0.4,17.144203186035156,4.624605178833008,3.2427310943603516
