mode,load,0_efficientnet_b6-4,1_resnet50-8,2_squeezenet1_0-16
mps-uncap,0.8,25.73370933532715,8.462667465209961,5.236387252807617
mps-uncap,0.9,30.466556549072266,9.20414924621582,5.611419677734375
mps-uncap,1.0,31.176209449768066,10.671734809875488,5.4187774658203125
mps-uncap,0.5,20.01023292541504,7.171750068664551,4.57310676574707
mps-uncap,0.6,20.07150650024414,7.857084274291992,4.746079444885254
mps-uncap,0.7,22.61495590209961,7.644176483154297,5.005836486816406
mps-uncap,0.1,24.921774864196777,10.45370101928711,4.494667053222656
mps-uncap,0.2,20.224332809448242,10.368704795837402,4.432916641235352
mps-uncap,0.3,19.868850708007812,8.94773006439209,4.436016082763672
mps-uncap,0.4,19.59240436553955,7.979869842529297,4.48298454284668
