mode,load,0_efficientnet_b6-4,1_resnet50-8,2_squeezenet1_0-16
mps-uncap,0.8,104.77876663208008,35.15329360961915,49.96600151062012
mps-uncap,0.9,242.79797077178955,85.69924831390388,1518.9114570617676
mps-uncap,1.0,4454.5841455459595,5731.287002563477,4867.012500762939
mps-uncap,0.5,41.35050773620606,14.57526683807373,12.819147109985352
mps-uncap,0.6,42.414569854736335,19.93751525878907,16.274499893188477
mps-uncap,0.7,66.20121002197266,23.284578323364258,21.399450302124027
mps-uncap,0.1,32.79225826263428,11.918067932128904,6.409502029418945
mps-uncap,0.2,32.34224319458008,14.584016799926758,7.933568954467776
mps-uncap,0.3,33.26234817504883,14.884185791015625,8.977389335632324
mps-uncap,0.4,35.90698242187501,15.154552459716793,9.980916976928711
