mode,load,0_efficientnet_b6-4,1_resnet50-8,2_squeezenet1_0-16
mps-uncap,0.8,31.066179275512695,9.849786758422852,6.476116180419922
mps-uncap,0.9,31.95774555206299,10.176420211791992,6.351232528686523
mps-uncap,1.0,32.04829692840576,11.559033393859863,5.994415283203125
mps-uncap,0.5,24.869108200073242,9.128642082214355,6.423854827880859
mps-uncap,0.6,23.462438583374023,10.276317596435547,6.631779670715332
mps-uncap,0.7,28.95939350128174,9.350156784057617,6.493520736694337
mps-uncap,0.1,31.78172111511231,10.927700996398926,6.040000915527344
mps-uncap,0.2,31.146621704101562,11.087393760681152,5.976319313049317
mps-uncap,0.3,24.306678771972663,10.63833236694336,5.904150009155273
mps-uncap,0.4,23.844885826110843,10.384416580200195,6.0176849365234375
