mode,load,0_vgg16-2,1_efficientnet_b6-2,2_squeezenet1_1-4
mps-uncap,1.0,3.3156871795654297,20.56997299194336,3.07464599609375
mig,1.0,4.420764446258545,18.62455129623413,2.155394554138183
