mode,load,0_vgg16-2,1_efficientnet_b6-2,2_squeezenet1_1-4
mps-uncap,1.0,3.1244754791259766,19.984960556030273,2.8412342071533203
mig,1.0,4.156351089477539,17.84524917602539,1.9004344940185547
