mode,load,0_vgg16-2,1_efficientnet_b6-2,2_squeezenet1_1-4
mps-uncap,1.0,2.943754196166992,19.36197280883789,2.513408660888672
mig,1.0,4.080057144165039,17.524003982543945,1.8115043640136719
