mode,load,0_vgg16-2,1_efficientnet_b6-2,2_squeezenet1_1-4
mps-uncap,1.0,2.9435157775878906,19.36197280883789,2.513408660888672
mig,1.0,4.0798187255859375,17.523765563964844,1.8112659454345703
