mode,load,0_densenet121-8,1_resnet152-8,2_squeezenet1_0-32
mps-uncap,0.8,7.010698318481445,8.72802734375,5.563497543334961
mps-uncap,0.9,6.9751739501953125,8.765935897827148,5.561113357543945
mps-uncap,1.0,7.563352584838867,9.15217399597168,5.593299865722656
mps-uncap,0.5,7.0285797119140625,8.764505386352539,5.560159683227539
mps-uncap,0.6,6.847143173217773,8.749961853027344,5.570650100708008
mps-uncap,0.7,6.824254989624023,8.696556091308594,5.570888519287109
mps-uncap,0.1,7.374048233032227,8.765697479248047,5.564689636230469
mps-uncap,0.2,7.43556022644043,8.810758590698242,5.573511123657227
mps-uncap,0.3,7.097482681274414,8.775711059570312,5.562782287597656
mps-uncap,0.4,6.977081298828125,8.708000183105469,5.562543869018555
