mode,load,0_densenet121-8,1_resnet152-8,2_squeezenet1_0-32
mps-uncap,0.8,248.40174880433673,202.47303815587634,3325.375498560261
mps-uncap,0.9,272.8418915255507,234.3942638175992,3556.262473590174
mps-uncap,1.0,314.7016202732805,254.67458680049893,4015.6476671537002
mps-uncap,0.5,148.31888628912716,126.41766172476045,1959.3126524410927
mps-uncap,0.6,184.452012533083,159.57997341664455,2402.1065224549384
mps-uncap,0.7,208.92430214469115,178.77563744220117,2860.5309880088553
mps-uncap,0.1,33.100193592878725,25.8423791534886,450.54600798693593
mps-uncap,0.2,58.7813565603546,49.83558570648003,795.8793138730325
mps-uncap,0.3,89.97596326369101,76.35593675455831,1242.9326598447187
mps-uncap,0.4,120.07306169513798,104.60424489512181,1633.6688724758753
