mode,load,0_densenet121-8,1_resnet152-8,2_squeezenet1_0-32
mps-uncap,0.8,6.915092468261719,8.682012557983398,5.548715591430664
mps-uncap,0.9,6.936311721801758,8.750200271606445,5.539655685424805
mps-uncap,1.0,6.973505020141602,8.941411972045898,5.578279495239258
mps-uncap,0.5,6.924867630004883,8.741140365600586,5.543231964111328
mps-uncap,0.6,6.83283805847168,8.736848831176758,5.549192428588867
mps-uncap,0.7,6.729841232299805,8.668661117553711,5.558013916015625
mps-uncap,0.1,7.00831413269043,8.687257766723633,5.54966926574707
mps-uncap,0.2,7.02357292175293,8.764982223510742,5.558013916015625
mps-uncap,0.3,6.881237030029297,8.761405944824219,5.545616149902344
mps-uncap,0.4,6.951808929443359,8.677005767822266,5.550146102905273
