mode,load,0_densenet121-8,1_resnet152-8,2_squeezenet1_0-32
mps-uncap,0.8,133.5740089416504,243.81685256958008,84.60235595703125
mps-uncap,0.9,191.3156509399414,304.92472648620605,124.68481063842773
mps-uncap,1.0,1341.9311046600342,836.780309677124,403.9287567138672
mps-uncap,0.5,46.29969596862793,34.313201904296875,32.97924995422363
mps-uncap,0.6,57.55758285522461,76.46608352661133,43.334007263183594
mps-uncap,0.7,88.12451362609863,98.3271598815918,59.65471267700195
mps-uncap,0.1,15.043020248413086,16.87312126159668,8.20612907409668
mps-uncap,0.2,28.93686294555664,15.973806381225586,11.820554733276367
mps-uncap,0.3,31.92281723022461,31.159400939941406,12.047767639160156
mps-uncap,0.4,31.513452529907227,40.14730453491211,20.76268196105957
