mode,load,0_densenet121-8,1_resnet152-8,2_squeezenet1_0-32
mps-uncap,0.8,23.97406816482544,33.34310531616211,8.986997604370114
mps-uncap,0.9,24.490463733673096,34.20984745025635,9.198904037475586
mps-uncap,1.0,28.087759017944325,32.46441841125488,9.300813674926758
mps-uncap,0.5,21.87588453292847,29.76516485214233,8.245375156402588
mps-uncap,0.6,22.919063568115238,31.440935134887695,8.609533309936523
mps-uncap,0.7,23.446764945983887,32.34875679016114,8.764991760253903
mps-uncap,0.1,19.532642364501953,21.339201927185062,7.242107391357422
mps-uncap,0.2,20.969448089599606,21.706461906433105,7.354688644409182
mps-uncap,0.3,20.759687423706055,25.097880363464355,7.633445262908935
mps-uncap,0.4,21.083598136901855,26.442284584045392,8.03112030029297
