mode,load,0_densenet121-2,1_inception_v3-16,2_vgg13-32
mps-uncap,0.8,12.599825859069824,0.04398822784423828,35.71629524230957
mps-uncap,0.9,143.01109313964844,52.199363708496094,478.02186012268066
mps-uncap,1.0,923.6315488815308,126.6251802444458,3102.587938308716
mps-uncap,0.5,0.025510787963867188,0.025510787963867188,4.087686538696289
mps-uncap,0.6,0.025272369384765625,0.02467632293701172,9.168624877929688
mps-uncap,0.7,2.190232276916504,0.026226043701171875,23.716211318969727
mps-uncap,0.1,0.04315376281738281,0.04410743713378906,0.041484832763671875
mps-uncap,0.2,0.042438507080078125,0.04172325134277344,0.030994415283203125
mps-uncap,0.3,0.030994415283203125,0.033855438232421875,0.028133392333984375
mps-uncap,0.4,0.02765655517578125,0.026464462280273438,0.028371810913085938
