mode,load,0_densenet121-2,1_inception_v3-16,2_vgg13-32
mps-uncap,0.8,11.877775192260742,8.579730987548828,16.052961349487305
mps-uncap,0.9,12.010812759399414,8.638143539428711,15.987873077392578
mps-uncap,1.0,12.14742660522461,8.738040924072266,16.737937927246094
mps-uncap,0.5,11.778116226196289,8.481979370117188,15.959739685058594
mps-uncap,0.6,11.991024017333984,8.534669876098633,15.965938568115234
mps-uncap,0.7,11.78598403930664,8.526325225830078,15.997171401977539
mps-uncap,0.1,12.153148651123047,10.01596450805664,16.276121139526367
mps-uncap,0.2,11.948347091674805,8.726358413696289,15.903949737548828
mps-uncap,0.3,12.011289596557617,8.663654327392578,15.918970108032227
mps-uncap,0.4,11.868953704833984,8.464813232421875,15.922307968139648
