mode,load,0_densenet121-2,1_inception_v3-16,2_vgg13-32
mps-uncap,0.8,403.60546112060547,370.39875984191895,250.3824234008789
mps-uncap,0.9,1029.0355682373047,504.669189453125,1566.6534900665283
mps-uncap,1.0,2387.0301246643066,746.1233139038086,5914.640426635742
mps-uncap,0.5,101.28068923950195,116.25003814697266,107.70177841186523
mps-uncap,0.6,191.45488739013672,104.02798652648926,103.39951515197754
mps-uncap,0.7,240.950345993042,208.27031135559082,250.3061294555664
mps-uncap,0.1,29.390573501586914,15.449047088623047,50.658464431762695
mps-uncap,0.2,30.170440673828125,35.70413589477539,34.25717353820801
mps-uncap,0.3,46.129703521728516,43.81680488586426,59.8454475402832
mps-uncap,0.4,50.04000663757324,47.17445373535156,62.49856948852539
