mode,load,0_densenet121-2,1_inception_v3-16,2_vgg13-32
mps-uncap,0.8,50.29881000518799,44.30687427520752,53.861141204833984
mps-uncap,0.9,189.07642364501953,95.94607353210449,496.6762065887451
mps-uncap,1.0,976.6725301742554,171.35286331176758,3122.073531150818
mps-uncap,0.5,22.800207138061523,19.919157028198242,21.953821182250977
mps-uncap,0.6,26.5657901763916,23.895740509033203,27.357816696166992
mps-uncap,0.7,41.42165184020996,39.04402256011963,42.02842712402344
mps-uncap,0.1,27.747750282287598,20.427227020263672,18.900394439697266
mps-uncap,0.2,22.327899932861328,19.770145416259766,18.513202667236328
mps-uncap,0.3,21.55601978302002,17.557859420776367,18.601298332214355
mps-uncap,0.4,20.319461822509766,16.263484954833984,18.938064575195312
