mode,load,0_densenet121-2,1_inception_v3-16,2_vgg13-32
mps-uncap,0.8,365.7116770744328,304.8743629455568,222.29242324829102
mps-uncap,0.9,994.3252635002136,473.40239524841326,1459.8556900024416
mps-uncap,1.0,2285.876452922821,739.7492790222169,5823.565924167632
mps-uncap,0.5,84.49590682983393,100.49088001251219,94.0042972564697
mps-uncap,0.6,138.1632328033439,97.5349187850952,91.25449180603026
mps-uncap,0.7,206.5340423583984,196.8975901603703,181.99524879455583
mps-uncap,0.1,48.3279514312744,35.284881591796875,52.17705965042114
mps-uncap,0.2,46.04334831237793,44.528951644897454,45.54847717285156
mps-uncap,0.3,42.04585313796997,48.8579988479614,54.025306701660234
mps-uncap,0.4,53.420147895813,54.39033508300778,63.559532165527344
