mode,load,0_efficientnet_b7-16,1_mobilenet_v2-8,2_vgg19-16
mps-uncap,0.6,45.34173011779785,9.754180908203125,15.766024589538574
mig,0.6,81.63285255432129,7.635831832885742,48.630356788635254
mps-uncap,0.7,49.971818923950195,16.051530838012695,16.614913940429688
mig,0.7,101.37653350830078,9.222745895385742,77.51917839050293
mps-uncap,0.8,67.56091117858887,177.05965042114258,17.66371726989746
mig,0.8,139.82856273651123,12.382745742797852,95.82924842834473
mps-uncap,0.9,86.85564994812012,8044.308543205261,18.537521362304688
mig,0.9,214.31422233581543,24.780988693237305,245.77701091766357
mps-uncap,1.0,114.33267593383789,12590.588092803955,18.83244514465332
mig,1.0,2545.828104019165,722.0296859741211,1829.9505710601807
mps-uncap,1.1,230.96466064453125,20183.425545692444,19.66094970703125
mig,1.1,6142.61782169342,4203.02152633667,4111.059188842773
mps-uncap,1.2,3470.7508087158203,23058.75289440155,20.720243453979492
mig,1.2,7005.641460418701,7404.768228530884,6643.736362457275
mps-uncap,1.3,8057.915210723877,24531.527757644653,21.19612693786621
mig,1.3,10804.523944854736,10368.997812271118,10291.338682174683
