mode,load,0_efficientnet_b7-16,1_mobilenet_v2-8,2_vgg19-16
mps-uncap,0.6,75.73699951171875,18.493466377258297,21.63607120513917
mig,0.6,61.557266712188714,6.72126531600952,43.4549903869629
mps-uncap,0.7,85.15692710876469,19.49942111968994,21.86305046081543
mig,0.7,61.921424865722656,6.781058311462402,43.77100944519042
mps-uncap,0.8,87.72448539733888,19.99242305755615,22.01443195343018
mig,0.8,62.16535568237305,6.770696640014648,43.861751556396484
mps-uncap,0.9,91.95717811584473,20.907046794891368,22.375121116638184
mig,0.9,62.440900802612305,6.804442405700684,44.24814224243164
mps-uncap,1.0,92.60127544403076,21.123528480529792,22.24630832672119
mig,1.0,62.828531265258796,6.8826580047607475,44.50396776199341
mps-uncap,1.1,98.85114192962646,21.98831081390381,22.477321624755863
mig,1.1,63.24317455291747,6.865391731262187,44.56846237182617
mps-uncap,1.2,102.51185894012451,22.690079212188714,22.41491794586182
mig,1.2,62.77374267578126,6.731376647949221,44.38955545425415
mps-uncap,1.3,103.69285583496095,22.844810485839854,22.712039947509762
mig,1.3,62.773451805114746,6.784882545471191,44.3760871887207
