mode,load,0_densenet161-16,1_mobilenet_v3_large-4,2_vgg19-8
mps-uncap,0.8,20.113706588745117,4.856586456298828,6.479501724243164
mps-uncap,0.9,20.71356773376465,4.878997802734375,6.551504135131836
mps-uncap,1.0,31.646251678466797,5.380392074584961,8.68368148803711
mps-uncap,0.5,19.429922103881836,4.817485809326172,6.489276885986328
mps-uncap,0.6,19.488811492919922,4.761695861816406,6.541013717651367
mps-uncap,0.7,19.414186477661133,4.7779083251953125,6.5441131591796875
mps-uncap,0.1,19.562721252441406,5.173444747924805,6.931304931640625
mps-uncap,0.2,19.49310302734375,4.881381988525391,6.904363632202148
mps-uncap,0.3,19.50979232788086,4.8694610595703125,6.436824798583984
mps-uncap,0.4,19.4857120513916,4.850625991821289,6.4334869384765625
