mode,load,0_densenet161-16,1_mobilenet_v3_large-4,2_vgg19-8
mps-uncap,0.8,55.03439903259277,13.425016403198242,11.209583282470703
mps-uncap,0.9,56.07306957244873,14.905667304992676,11.49606704711914
mps-uncap,1.0,61.49101257324219,13.38191032409668,11.564803123474121
mps-uncap,0.5,44.50106620788574,10.36467552185059,9.758234024047852
mps-uncap,0.6,49.021244049072266,10.922002792358398,10.19296646118164
mps-uncap,0.7,57.454800605773926,10.02662181854248,10.620784759521484
mps-uncap,0.1,38.788652420043945,11.383056640625,9.878110885620117
mps-uncap,0.2,32.0866584777832,11.309528350830078,8.37829113006592
mps-uncap,0.3,32.28330612182617,11.30819320678711,8.601856231689453
mps-uncap,0.4,40.65327644348144,10.727787017822266,9.379720687866211
