mode,load,0_densenet161-16,1_mobilenet_v3_large-4,2_vgg19-8
mps-uncap,0.8,49.29041862487793,8.57555866241455,8.970260620117188
mps-uncap,0.9,54.257750511169434,10.550141334533691,9.261369705200195
mps-uncap,1.0,59.90934371948242,9.511828422546387,9.283185005187988
mps-uncap,0.5,28.4806489944458,7.212162017822266,7.581830024719238
mps-uncap,0.6,32.723188400268555,7.189512252807617,7.907629013061523
mps-uncap,0.7,41.33892059326172,6.992578506469727,8.44264030456543
mps-uncap,0.1,30.18665313720703,10.971307754516602,6.988525390625
mps-uncap,0.2,26.004552841186523,10.721921920776367,6.986498832702637
mps-uncap,0.3,24.936914443969727,9.663224220275879,7.06791877746582
mps-uncap,0.4,26.195049285888672,8.248090744018555,7.142186164855957
