mode,load,0_densenet161-16,1_mobilenet_v3_large-4,2_vgg19-8
mps-uncap,0.8,179.95357513427734,78.56664657592772,79.57062721252441
mps-uncap,0.9,434.82558727264404,404.950547218323,381.9890022277832
mps-uncap,1.0,4203.072500228883,2346.062779426575,6318.883514404298
mps-uncap,0.5,61.310529708862305,16.195583343505866,19.341111183166504
mps-uncap,0.6,78.11260223388672,20.332145690917965,27.20189094543457
mps-uncap,0.7,147.4637746810913,22.46828079223633,42.82975196838379
mps-uncap,0.1,38.83354663848877,12.145519256591797,10.590219497680668
mps-uncap,0.2,33.00180435180664,16.26358032226565,11.37163639068604
mps-uncap,0.3,41.77846908569336,17.594218254089355,12.843847274780275
mps-uncap,0.4,50.187969207763665,15.381956100463869,16.101479530334487
