mode,load,0_densenet161-16,1_mobilenet_v3_large-4,2_vgg19-8
mps-uncap,0.8,383.49380493164114,190.04574060440066,138.18269729614255
mps-uncap,0.9,665.5974411964418,713.6189985275263,644.5403575897216
mps-uncap,1.0,4865.94955444336,2471.646289825439,6591.427092552185
mps-uncap,0.5,108.12008380889893,28.564462661743164,38.2948398590088
mps-uncap,0.6,126.2202262878418,36.579203605651834,53.64699363708496
mps-uncap,0.7,241.18960618972633,46.85529947280883,81.6133022308349
mps-uncap,0.1,66.8255233764649,20.595932006835923,16.702184677124016
mps-uncap,0.2,46.669130325317354,24.367237091064446,16.501362323760986
mps-uncap,0.3,64.82496261596687,27.734613418579098,19.470596313476552
mps-uncap,0.4,84.76881027221667,24.010195732116703,27.064726352691675
