mode,load,0_densenet161-16,1_mobilenet_v3_large-4,2_vgg19-8
mps-uncap,0.8,520.9755897521973,265.8200263977051,172.6090908050537
mps-uncap,0.9,720.5936908721924,853.5614013671875,691.4417743682861
mps-uncap,1.0,4949.970006942749,2528.0075073242188,6632.578134536743
mps-uncap,0.5,142.09461212158203,53.95793914794922,60.87803840637207
mps-uncap,0.6,168.0736541748047,54.900169372558594,91.8881893157959
mps-uncap,0.7,312.1323585510254,87.53228187561035,121.92225456237793
mps-uncap,0.1,101.4411449432373,24.990081787109375,27.934551239013672
mps-uncap,0.2,50.286293029785156,29.93631362915039,24.944782257080078
mps-uncap,0.3,75.70552825927734,43.60604286193848,29.771804809570312
mps-uncap,0.4,108.4587574005127,32.00864791870117,47.99461364746094
