mode,load,0_densenet161-32,1_resnet101-2,2_resnet152-32
mps-uncap,0.8,139.21129703521729,17.322182655334473,72.46851921081543
mps-uncap,0.9,1171.3236570358276,221.38142585754395,2129.0886402130127
mps-uncap,1.0,1169.699788093567,5021.169424057007,4409.153699874878
mps-uncap,0.5,0.03361701965332031,0.0247955322265625,0.030517578125
mps-uncap,0.6,0.04887580871582031,0.02574920654296875,0.030755996704101562
mps-uncap,0.7,31.666874885559082,3.281116485595703,25.969505310058594
mps-uncap,0.1,0.04315376281738281,0.04100799560546875,0.04267692565917969
mps-uncap,0.2,0.04291534423828125,0.030517578125,0.04172325134277344
mps-uncap,0.3,0.03790855407714844,0.026464462280273438,0.030755996704101562
mps-uncap,0.4,0.03314018249511719,0.02574920654296875,0.030040740966796875
