mode,load,0_inception_v3-4,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v3_small-8
mps-uncap,1.0,14.840126037597656,10.276079177856445,10.292530059814453,3.4019947052001953
