mode,load,0_inception_v3-4,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v3_small-8
mps-uncap,1.0,14.840126037597656,10.276317596435547,10.292768478393555,3.4019947052001953
