mode,load,0_squeezenet1_1-32,1_squeezenet1_1-32,2_squeezenet1_1-32,3_squeezenet1_1-32
mig,0.1,14.635133743286133,14.150619506835938,14.148235321044922,24.623870849609375
mig,0.2,14.11600112915039,14.152336120605469,14.014720916748047,24.57284927368164
mig,0.3,13.978099822998047,14.098596572875975,14.1033411026001,24.78020191192627
mig,0.4,14.017820358276367,13.909053802490234,13.960981369018555,24.57029819488525
mig,0.5,13.649749755859377,13.674497604370119,13.793468475341797,24.23844337463379
mig,0.6,13.798236846923828,13.697099685668945,13.611841201782228,23.775863647460938
mig,0.7,13.654208183288574,13.636064529418945,13.582706451416016,23.37973117828369
mig,0.8,13.524484634399414,13.68248462677002,13.689565658569336,23.183298110961914
mig,0.9,13.883638381958008,14.120244979858398,14.296293258666992,23.312711715698242
mig,1.0,13.95251750946045,14.293909072875977,14.460897445678711,23.085308074951172
