mode,load,0_squeezenet1_1-32,1_squeezenet1_1-32,2_squeezenet1_1-32,3_squeezenet1_1-32
mig,0.1,13.84735107421875,13.742208480834961,13.721108436584473,24.164319038391113
mig,0.2,13.618707656860352,13.579368591308594,13.546228408813477,24.141430854797363
mig,0.3,13.580560684204102,13.588905334472656,13.297438621520996,23.99158477783203
mig,0.4,14.2974853515625,13.726234436035156,13.78488540649414,24.819135665893555
mig,0.5,15.837430953979492,16.34359359741211,17.389297485351562,29.77120876312256
mig,0.6,20.73657512664795,19.492030143737793,18.65243911743164,35.92276573181152
mig,0.7,26.240825653076172,26.55339241027832,24.548768997192383,46.42903804779053
mig,0.8,76.17688179016113,71.80023193359375,55.23109436035156,90.92140197753906
mig,0.9,2614.6912574768066,2040.44771194458,2016.8743133544922,251.19686126708984
mig,1.0,5165.953874588013,4851.004838943481,5011.424779891968,4366.433620452881
