mode,load,0_squeezenet1_1-32,1_squeezenet1_1-32,2_squeezenet1_1-32,3_squeezenet1_1-32
mig,0.1,0.037670135498046875,0.03349781036376953,0.03504753112792969,0.04124641418457031
mig,0.2,0.02574920654296875,0.025510787963867188,0.025510787963867188,0.028133392333984375
mig,0.3,0.023126602172851562,0.023365020751953125,0.023126602172851562,0.02384185791015625
mig,0.4,0.02574920654296875,0.023126602172851562,0.023365020751953125,0.026106834411621094
mig,0.5,3.3419132232666016,4.046916961669922,4.935979843139648,7.364630699157715
mig,0.6,8.516430854797363,7.232785224914551,6.631612777709961,13.49949836730957
mig,0.7,13.977289199829102,14.492034912109375,12.184619903564453,23.881912231445312
mig,0.8,63.889503479003906,59.25309658050537,42.6943302154541,68.72677803039551
mig,0.9,2602.471351623535,2028.0041694641113,2002.9805898666382,228.43122482299805
mig,1.0,5153.335928916931,4836.272239685059,4997.454404830933,4343.315601348877
