mode,load,0_squeezenet1_1-32,1_squeezenet1_1-32,2_squeezenet1_1-32,3_squeezenet1_1-32
mig,0.1,19.393205642700195,23.992538452148438,24.18994903564453,36.18454933166504
mig,0.2,35.010337829589844,43.431997299194336,36.80825233459473,49.61204528808594
mig,0.3,41.680097579956055,39.52813148498535,40.20881652832031,72.6003646850586
mig,0.4,61.6147518157959,65.2625560760498,57.59143829345703,113.60812187194824
mig,0.5,84.21921730041504,77.16870307922363,70.95503807067871,180.2506446838379
mig,0.6,106.99272155761719,98.8624095916748,82.96465873718262,177.21891403198242
mig,0.7,138.28492164611816,137.70198822021484,189.2235279083252,181.80179595947266
mig,0.8,367.77639389038086,398.0875015258789,274.7359275817871,418.42174530029297
mig,0.9,4873.627662658691,5579.8845291137695,4269.502401351929,758.0409049987793
mig,1.0,10677.0498752594,9842.939376831055,10613.210201263428,8872.559070587158
