mode,load,0_vgg11-32,1_vgg16-32,2_vgg19-16
mps-uncap,0.8,246.80685997009277,443.6001777648926,287.3392105102539
mps-uncap,0.9,413.4232997894287,715.463399887085,551.917552947998
mps-uncap,1.0,4022.9504108428955,6109.3926429748535,3632.438898086548
mps-uncap,0.5,123.51822853088379,151.9627571105957,91.17007255554199
mps-uncap,0.6,107.09095001220703,186.3424777984619,132.27438926696777
mps-uncap,0.7,188.2915496826172,265.6092643737793,290.802001953125
mps-uncap,0.1,52.51049995422363,47.2409725189209,43.115854263305664
mps-uncap,0.2,39.97397422790527,61.959266662597656,51.094770431518555
mps-uncap,0.3,56.08963966369629,69.68045234680176,68.1767463684082
mps-uncap,0.4,74.8131275177002,95.80183029174805,77.31771469116211
