mode,load,0_vgg11-32,1_vgg16-32,2_vgg19-16
mps-uncap,0.8,179.92639541625977,338.91032218933117,184.53071594238284
mps-uncap,0.9,299.47851181030296,615.1711606979374,421.4603662490841
mps-uncap,1.0,3820.7987785339355,5931.5366315841675,3467.908363342285
mps-uncap,0.5,46.247892379760785,85.28183698654182,34.48332548141479
mps-uncap,0.6,61.127948760986364,99.41341638565063,63.743624687194824
mps-uncap,0.7,105.94913482666016,125.48614740371703,181.88022613525322
mps-uncap,0.1,11.768150329589819,14.585041999816843,5.277712345123293
mps-uncap,0.2,13.042769432067873,21.848714351654056,13.937044143676763
mps-uncap,0.3,24.633102416992173,27.17273235321045,19.879789352416992
mps-uncap,0.4,31.89524650573731,43.43497991561895,38.186297416687005
