mode,load,0_resnet18-32,1_squeezenet1_0-2,2_vgg11-4
mps-uncap,0.8,4.596948623657227,1.703023910522461,1.989603042602539
mps-uncap,0.9,4.731893539428711,1.7414093017578125,2.0377635955810547
mps-uncap,1.0,6.50787353515625,1.7511844635009766,2.0265579223632812
mps-uncap,0.5,4.393815994262695,1.6911029815673828,1.962900161743164
mps-uncap,0.6,4.3621063232421875,1.7135143280029297,1.9500255584716797
mps-uncap,0.7,4.423379898071289,1.6918182373046875,1.9562244415283203
mps-uncap,0.1,4.695653915405273,1.7771720886230469,1.9893646240234375
mps-uncap,0.2,4.455327987670898,1.7549991607666016,1.9862651824951172
mps-uncap,0.3,4.69660758972168,1.9199848175048828,1.9783973693847656
mps-uncap,0.4,4.418849945068359,1.7213821411132812,1.9397735595703125
