mode,load,0_resnet18-32,1_squeezenet1_0-2,2_vgg11-4
mps-uncap,0.8,10.688042640686039,5.930304527282715,6.000697612762451
mps-uncap,0.9,9.429788589477536,6.759881973266602,5.9516048431396475
mps-uncap,1.0,8.958268165588379,5.972881317138672,5.807151794433594
mps-uncap,0.5,10.87330341339111,5.505371093750002,5.913562774658205
mps-uncap,0.6,11.133768558502192,5.7038354873657235,5.982446670532228
mps-uncap,0.7,10.99081039428711,5.821323394775392,6.03067398071289
mps-uncap,0.1,11.411345005035404,5.381736755371095,6.427898406982421
mps-uncap,0.2,9.87661123275757,5.616087913513183,5.658357143402099
mps-uncap,0.3,10.197877883911133,5.9516119956970215,5.834763050079334
mps-uncap,0.4,10.290191173553458,6.016559600830077,5.865824222564694
