mode,load,0_resnet18-32,1_squeezenet1_0-2,2_vgg11-4
mps-uncap,0.8,4.642963409423828,1.7247200012207031,2.0084381103515625
mps-uncap,0.9,4.824161529541016,1.7817020416259766,2.054452896118164
mps-uncap,1.0,6.531000137329102,1.7809867858886719,2.0389556884765625
mps-uncap,0.5,4.406929016113281,1.7154216766357422,1.9772052764892578
mps-uncap,0.6,4.401206970214844,1.739501953125,1.9619464874267578
mps-uncap,0.7,4.505634307861328,1.7199516296386719,1.9762516021728516
mps-uncap,0.1,4.726171493530273,1.7883777618408203,2.0072460174560547
mps-uncap,0.2,4.540443420410156,1.8510818481445312,2.000093460083008
mps-uncap,0.3,4.709959030151367,1.9333362579345703,1.9898414611816406
mps-uncap,0.4,4.440784454345703,1.7328262329101562,1.9769668579101562
