mode,load,0_resnet18-32,1_squeezenet1_0-2,2_vgg11-4
mps-uncap,0.8,7.874250411987305,3.117799758911133,3.2961368560791016
mps-uncap,0.9,8.008241653442383,4.541158676147461,3.867626190185547
mps-uncap,1.0,8.183956146240234,4.006624221801758,3.969430923461914
mps-uncap,0.5,6.446480751037598,3.0553340911865234,2.4088621139526367
mps-uncap,0.6,6.774425506591797,2.7332305908203125,2.651691436767578
mps-uncap,0.7,7.288694381713867,2.7008056640625,2.9598474502563477
mps-uncap,0.1,7.16090202331543,3.9284229278564453,2.3440122604370117
mps-uncap,0.2,6.900191307067871,3.9031505584716797,2.303600311279297
mps-uncap,0.3,6.798028945922852,3.971576690673828,2.2993087768554688
mps-uncap,0.4,6.355762481689453,3.8230419158935547,2.3108720779418945
