mode,load,0_resnet18-32,1_squeezenet1_0-2,2_vgg11-4
mps-uncap,0.8,88.74175548553468,12.492656707763672,30.370116233825684
mps-uncap,0.9,835.4549407958984,94.81105804443362,95.38226127624516
mps-uncap,1.0,7254.422664642334,56.619882583618164,5507.041835784912
mps-uncap,0.5,15.157771110534668,6.738185882568359,7.0304393768310565
mps-uncap,0.6,18.966698646545424,6.5639734268188485,8.865165710449222
mps-uncap,0.7,27.51927375793458,7.994222640991212,13.02938461303711
mps-uncap,0.1,10.114336013793945,4.817342758178712,3.766560554504395
mps-uncap,0.2,10.30144691467286,5.648279190063477,4.230880737304688
mps-uncap,0.3,11.560678482055664,6.836962699890138,5.076289176940917
mps-uncap,0.4,12.871861457824709,7.49800205230713,5.772709846496582
