mode,load,0_resnet18-32,1_squeezenet1_0-2,2_vgg11-4
mps-uncap,0.8,81.19761943817146,8.876562118530273,26.601433753967285
mps-uncap,0.9,827.4948596954346,90.40203094482422,91.29447937011724
mps-uncap,1.0,7246.556043624878,52.60534286499023,5503.1328201293945
mps-uncap,0.5,8.52358341217041,3.2532215118408203,3.816127777099611
mps-uncap,0.6,12.207484245300295,3.4392833709716806,5.413913726806642
mps-uncap,0.7,20.40715217590332,4.767990112304693,9.457683563232424
mps-uncap,0.1,0.05545616149902347,0.05221366882324219,0.04675388336181644
mps-uncap,0.2,3.7533044815063477,1.6670227050781248,0.7073163986206059
mps-uncap,0.3,4.872560501098633,2.9032230377197266,1.634120941162109
mps-uncap,0.4,6.433963775634768,3.552055358886721,2.433300018310547
